,Date,Open,High,Low,Close,Volume,Year,M_num,M_nm,D_num,D_nm,Wk,P_intra,P_day,P_Vol,Ex_trd,PEx_trd
19,1950-01-30,17.020000457763672,17.020000457763672,17.020000457763672,17.020000457763672,1640000,1950,1,January,0,Monday,5,0.0,0.0,31.2,0.20000076293945312,1.1890651995730805
20,1950-01-31,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,1690000,1950,1,January,1,Tuesday,5,0.0,0.0,3.048780487804878,0.029998779296875,0.17625604283219076
21,1950-02-01,17.049999237060547,17.049999237060547,17.049999237060547,17.049999237060547,1810000,1950,2,February,2,Wednesday,5,0.0,0.0,7.100591715976331,,
22,1950-02-02,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,2040000,1950,2,February,3,Thursday,5,0.0,0.0,12.70718232044199,0.18000030517578125,1.0557203122011027
23,1950-02-03,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,2210000,1950,2,February,4,Friday,5,0.0,0.0,8.333333333333332,0.060001373291015625,0.3482378112891574
24,1950-02-06,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,1490000,1950,2,February,0,Monday,6,0.0,0.0,-32.57918552036199,0.029998779296875,0.1735036304708029
25,1950-02-07,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,1360000,1950,2,February,1,Tuesday,6,0.0,0.0,-8.724832214765101,-0.09000015258789062,-0.519631375136719
26,1950-02-08,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,1470000,1950,2,February,2,Wednesday,6,0.0,0.0,8.088235294117647,-0.020000457763671875,-0.11607927042971912
27,1950-02-09,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,1810000,1950,2,February,3,Thursday,6,0.0,0.0,23.12925170068027,0.07000160217285156,0.4067495984703972
28,1950-02-10,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,1790000,1950,2,February,4,Friday,6,0.0,0.0,-1.1049723756906076,-0.04000091552734375,-0.2314867704736704
29,1950-02-14,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,2210000,1950,2,February,1,Tuesday,7,0.0,0.0,23.463687150837988,-0.18000030517578125,-1.044085310704773
30,1950-02-15,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,1730000,1950,2,February,2,Wednesday,7,0.0,0.0,-21.71945701357466,,
31,1950-02-16,16.989999771118164,16.989999771118164,16.989999771118164,16.989999771118164,1920000,1950,2,February,3,Thursday,7,0.0,0.0,10.982658959537572,-0.06999969482421875,-0.41031475390114863
32,1950-02-17,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,1940000,1950,2,February,4,Friday,7,0.0,0.0,1.0416666666666665,0.15999984741210938,0.9417295442469525
33,1950-02-20,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,1420000,1950,2,February,0,Monday,8,0.0,0.0,-26.804123711340207,0.05000114440917969,0.29155186892922336
34,1950-02-21,17.170000076293945,17.170000076293945,17.170000076293945,17.170000076293945,1260000,1950,2,February,1,Tuesday,8,0.0,0.0,-11.267605633802818,-0.030000686645507812,-0.17442258903935504
35,1950-02-23,17.209999084472656,17.209999084472656,17.209999084472656,17.209999084472656,1310000,1950,2,February,3,Thursday,8,0.0,0.0,3.968253968253968,0.03999900817871094,0.23295869540464506
36,1950-02-24,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,1710000,1950,2,February,4,Friday,8,0.0,0.0,30.53435114503817,0.07000160217285156,0.4067495984703972
37,1950-02-27,17.280000686645508,17.280000686645508,17.280000686645508,17.280000686645508,1410000,1950,2,February,0,Monday,9,0.0,0.0,-17.543859649122805,,
38,1950-02-28,17.219999313354492,17.219999313354492,17.219999313354492,17.219999313354492,1310000,1950,2,February,1,Tuesday,9,0.0,0.0,-7.092198581560284,-0.060001373291015625,-0.34723015571050553
39,1950-03-01,17.239999771118164,17.239999771118164,17.239999771118164,17.239999771118164,1410000,1950,3,March,2,Wednesday,9,0.0,0.0,7.633587786259542,0.020000457763671875,0.11614668153999912
40,1950-03-02,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,1340000,1950,3,March,3,Thursday,9,0.0,0.0,-4.964539007092199,-0.010000228881835938,-0.05800596876218714
41,1950-03-03,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,1520000,1950,3,March,4,Friday,9,0.0,0.0,13.432835820895523,0.060001373291015625,0.3482378112891574
42,1950-03-06,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,1470000,1950,3,March,0,Monday,10,0.0,0.0,-3.289473684210526,0.029998779296875,0.1735036304708029
43,1950-03-07,17.200000762939453,17.200000762939453,17.200000762939453,17.200000762939453,1590000,1950,3,March,1,Tuesday,10,0.0,0.0,8.16326530612245,-0.11999893188476562,-0.6928344919118286
44,1950-03-08,17.190000534057617,17.190000534057617,17.190000534057617,17.190000534057617,1360000,1950,3,March,2,Wednesday,10,0.0,0.0,-14.465408805031446,-0.010000228881835938,-0.05814086301311834
45,1950-03-09,17.06999969482422,17.06999969482422,17.06999969482422,17.06999969482422,1330000,1950,3,March,3,Thursday,10,0.0,0.0,-2.2058823529411766,-0.12000083923339844,-0.6980851396464315
46,1950-03-10,17.09000015258789,17.09000015258789,17.09000015258789,17.09000015258789,1260000,1950,3,March,4,Friday,10,0.0,0.0,-5.263157894736842,0.020000457763671875,0.11716730006583538
47,1950-03-13,17.1200008392334,17.1200008392334,17.1200008392334,17.1200008392334,1060000,1950,3,March,0,Monday,11,0.0,0.0,-15.873015873015872,0.030000686645507812,0.17554526844732002
48,1950-03-14,17.25,17.25,17.25,17.25,1140000,1950,3,March,1,Tuesday,11,0.0,0.0,7.547169811320755,0.12999916076660156,0.7593408551049037
49,1950-03-15,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,1830000,1950,3,March,2,Wednesday,11,0.0,0.0,60.526315789473685,0.20000076293945312,1.1594247126924817
50,1950-03-16,17.489999771118164,17.489999771118164,17.489999771118164,17.489999771118164,2060000,1950,3,March,3,Thursday,11,0.0,0.0,12.568306010928962,0.03999900817871094,0.22922066722003454
51,1950-03-17,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,1600000,1950,3,March,4,Friday,11,0.0,0.0,-22.330097087378643,-0.03999900817871094,-0.22869644769671565
52,1950-03-20,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,1430000,1950,3,March,0,Monday,12,0.0,0.0,-10.625,-0.010000228881835938,-0.05730789939605366
53,1950-03-21,17.450000762939453,17.450000762939453,17.450000762939453,17.450000762939453,1400000,1950,3,March,1,Tuesday,12,0.0,0.0,-2.097902097902098,0.010000228881835938,0.05734076018121124
54,1950-03-22,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,2010000,1950,3,March,2,Wednesday,12,0.0,0.0,43.57142857142857,0.09999847412109375,0.5730571332321764
55,1950-03-23,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,2020000,1950,3,March,3,Thursday,12,0.0,0.0,0.4975124378109453,0.010000228881835938,0.05698136362717516
56,1950-03-24,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,1570000,1950,3,March,4,Friday,12,0.0,0.0,-22.277227722772277,,
57,1950-03-27,17.459999084472656,17.459999084472656,17.459999084472656,17.459999084472656,1930000,1950,3,March,0,Monday,13,0.0,0.0,22.929936305732486,-0.10000038146972656,-0.5694782717031244
58,1950-03-28,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,1780000,1950,3,March,1,Tuesday,13,0.0,0.0,-7.772020725388601,0.07000160217285156,0.40092557756835534
59,1950-03-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,2090000,1950,3,March,2,Wednesday,13,0.0,0.0,17.415730337078653,-0.09000015258789062,-0.5134064407450563
60,1950-03-30,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,2370000,1950,3,March,3,Thursday,13,0.0,0.0,13.397129186602871,-0.1400012969970703,-0.8027597059052235
61,1950-03-31,17.290000915527344,17.290000915527344,17.290000915527344,17.290000915527344,1880000,1950,3,March,4,Friday,13,0.0,0.0,-20.675105485232066,-0.009998321533203125,-0.05779376863661611
62,1950-04-03,17.530000686645508,17.530000686645508,17.530000686645508,17.530000686645508,1570000,1950,4,April,0,Monday,14,0.0,0.0,-16.48936170212766,0.23999977111816406,1.3880842013295178
63,1950-04-04,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,2010000,1950,4,April,1,Tuesday,14,0.0,0.0,28.02547770700637,0.019998550415039062,0.11408185756817521
64,1950-04-05,17.6299991607666,17.6299991607666,17.6299991607666,17.6299991607666,1430000,1950,4,April,2,Wednesday,14,0.0,0.0,-28.855721393034827,0.07999992370605469,0.45584004093355096
65,1950-04-06,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,2000000,1950,4,April,3,Thursday,14,0.0,0.0,39.86013986013986,0.15000152587890625,0.850831157228392
66,1950-04-10,17.850000381469727,17.850000381469727,17.850000381469727,17.850000381469727,2070000,1950,4,April,0,Monday,15,0.0,0.0,3.5000000000000004,0.06999969482421875,0.3936990557980982
67,1950-04-11,17.75,17.75,17.75,17.75,2010000,1950,4,April,1,Tuesday,15,0.0,0.0,-2.898550724637681,-0.10000038146972656,-0.5602262147486451
68,1950-04-12,17.940000534057617,17.940000534057617,17.940000534057617,17.940000534057617,2010000,1950,4,April,2,Wednesday,15,0.0,0.0,0.0,0.1900005340576172,1.0704255439865757
69,1950-04-13,17.979999542236328,17.979999542236328,17.979999542236328,17.979999542236328,2410000,1950,4,April,3,Thursday,15,0.0,0.0,19.900497512437813,0.03999900817871094,0.22295990517266767
70,1950-04-14,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2750000,1950,4,April,4,Friday,15,0.0,0.0,14.107883817427386,-0.020000457763671875,-0.1112372540204428
71,1950-04-17,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,2520000,1950,4,April,0,Monday,16,0.0,0.0,-8.363636363636363,-0.07999992370605469,-0.44543389634812813
72,1950-04-18,18.030000686645508,18.030000686645508,18.030000686645508,18.030000686645508,3320000,1950,4,April,1,Tuesday,16,0.0,0.0,31.746031746031743,0.15000152587890625,0.838934747872074
73,1950-04-19,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,2950000,1950,4,April,2,Wednesday,16,0.0,0.0,-11.144578313253012,0.019998550415039062,0.110918189980168
74,1950-04-20,17.93000030517578,17.93000030517578,17.93000030517578,17.93000030517578,2590000,1950,4,April,3,Thursday,16,0.0,0.0,-12.203389830508476,-0.11999893188476562,-0.6648140551628495
75,1950-04-21,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2710000,1950,4,April,4,Friday,16,0.0,0.0,4.633204633204633,0.029998779296875,0.167310534223557
76,1950-04-24,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,2310000,1950,4,April,0,Monday,17,0.0,0.0,-14.760147601476014,-0.12999916076660156,-0.7238260990725357
77,1950-04-25,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,1830000,1950,4,April,1,Tuesday,17,0.0,0.0,-20.77922077922078,,
78,1950-04-26,17.760000228881836,17.760000228881836,17.760000228881836,17.760000228881836,1880000,1950,4,April,2,Wednesday,17,0.0,0.0,2.73224043715847,-0.06999969482421875,-0.3925950371494391
79,1950-04-27,17.860000610351562,17.860000610351562,17.860000610351562,17.860000610351562,2070000,1950,4,April,3,Thursday,17,0.0,0.0,10.106382978723403,0.10000038146972656,0.5630652037216924
80,1950-04-28,17.959999084472656,17.959999084472656,17.959999084472656,17.959999084472656,2190000,1950,4,April,4,Friday,17,0.0,0.0,5.797101449275362,0.09999847412109375,0.5599018516445915
81,1950-05-01,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,2390000,1950,5,May,0,Monday,18,0.0,0.0,9.1324200913242,0.26000022888183594,1.4476628181268647
82,1950-05-02,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,2250000,1950,5,May,1,Tuesday,18,0.0,0.0,-5.857740585774058,-0.10999870300292969,-0.6037250666760743
83,1950-05-03,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,2120000,1950,5,May,2,Wednesday,18,0.0,0.0,-5.777777777777778,0.15999984741210938,0.8834889123120983
84,1950-05-04,18.1200008392334,18.1200008392334,18.1200008392334,18.1200008392334,2150000,1950,5,May,3,Thursday,18,0.0,0.0,1.4150943396226416,-0.14999961853027344,-0.8210159538695164
85,1950-05-05,18.219999313354492,18.219999313354492,18.219999313354492,18.219999313354492,1800000,1950,5,May,4,Friday,18,0.0,0.0,-16.27906976744186,0.09999847412109375,0.5518679331657491
86,1950-05-08,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,1680000,1950,5,May,0,Monday,19,0.0,0.0,-6.666666666666667,0.05000114440917969,0.27443000161109204
87,1950-05-09,18.270000457763672,18.270000457763672,18.270000457763672,18.270000457763672,1720000,1950,5,May,1,Tuesday,19,0.0,0.0,2.380952380952381,,
88,1950-05-10,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1880000,1950,5,May,2,Wednesday,19,0.0,0.0,9.30232558139535,0.020000457763671875,0.10947157779173924
89,1950-05-11,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1750000,1950,5,May,3,Thursday,19,0.0,0.0,-6.914893617021277,,
90,1950-05-12,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,1790000,1950,5,May,4,Friday,19,0.0,0.0,2.2857142857142856,-0.1100006103515625,-0.60142484879909
91,1950-05-15,18.260000228881836,18.260000228881836,18.260000228881836,18.260000228881836,1220000,1950,5,May,0,Monday,20,0.0,0.0,-31.843575418994412,0.07999992370605469,0.44004357735505095
92,1950-05-16,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,1730000,1950,5,May,1,Tuesday,20,0.0,0.0,41.80327868852459,0.18000030517578125,0.9857628856492282
93,1950-05-17,18.520000457763672,18.520000457763672,18.520000457763672,18.520000457763672,2020000,1950,5,May,2,Wednesday,20,0.0,0.0,16.76300578034682,0.07999992370605469,0.43383905308624826
94,1950-05-18,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,5240000,1950,5,May,3,Thursday,20,0.0,0.0,159.40594059405942,0.03999900817871094,0.21597736063739223
95,1950-05-19,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,2110000,1950,5,May,4,Friday,20,0.0,0.0,-59.732824427480914,0.12000083923339844,0.6465562644740378
96,1950-05-22,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1620000,1950,5,May,0,Monday,21,0.0,0.0,-23.22274881516588,-0.07999992370605469,-0.4282651092028549
97,1950-05-23,18.709999084472656,18.709999084472656,18.709999084472656,18.709999084472656,1460000,1950,5,May,1,Tuesday,21,0.0,0.0,-9.876543209876543,0.10999870300292969,0.5913908642309279
98,1950-05-24,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1850000,1950,5,May,2,Wednesday,21,0.0,0.0,26.71232876712329,-0.019998550415039062,-0.10688696629405914
99,1950-05-25,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,1480000,1950,5,May,3,Thursday,21,0.0,0.0,-20.0,,
100,1950-05-26,18.670000076293945,18.670000076293945,18.670000076293945,18.670000076293945,1330000,1950,5,May,4,Friday,21,0.0,0.0,-10.135135135135135,-0.020000457763671875,-0.10701154195916845
101,1950-05-29,18.719999313354492,18.719999313354492,18.719999313354492,18.719999313354492,1110000,1950,5,May,0,Monday,22,0.0,0.0,-16.541353383458645,0.049999237060546875,0.26780523222403696
102,1950-05-31,18.780000686645508,18.780000686645508,18.780000686645508,18.780000686645508,1530000,1950,5,May,2,Wednesday,22,0.0,0.0,37.83783783783784,0.060001373291015625,0.3205201682257103
103,1950-06-01,18.770000457763672,18.770000457763672,18.770000457763672,18.770000457763672,1580000,1950,6,June,3,Thursday,22,0.0,0.0,3.2679738562091507,-0.010000228881835938,-0.05324935312141452
104,1950-06-02,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1450000,1950,6,June,4,Friday,22,0.0,0.0,-8.227848101265822,0.020000457763671875,0.10655544632871472
105,1950-06-05,18.600000381469727,18.600000381469727,18.600000381469727,18.600000381469727,1630000,1950,6,June,0,Monday,23,0.0,0.0,12.413793103448276,-0.1900005340576172,-1.0111789505055744
106,1950-06-06,18.8799991607666,18.8799991607666,18.8799991607666,18.8799991607666,2250000,1950,6,June,1,Tuesday,23,0.0,0.0,38.036809815950924,0.279998779296875,1.5053697502921781
107,1950-06-07,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1750000,1950,6,June,2,Wednesday,23,0.0,0.0,-22.22222222222222,0.05000114440917969,0.2648365817361056
108,1950-06-08,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,1780000,1950,6,June,3,Thursday,23,0.0,0.0,1.7142857142857144,0.20999908447265625,1.1093453834506224
109,1950-06-09,19.260000228881836,19.260000228881836,19.260000228881836,19.260000228881836,2130000,1950,6,June,4,Friday,23,0.0,0.0,19.662921348314608,0.12000083923339844,0.6269636523515197
110,1950-06-12,19.399999618530273,19.399999618530273,19.399999618530273,19.399999618530273,1790000,1950,6,June,0,Monday,24,0.0,0.0,-15.96244131455399,0.1399993896484375,0.7268919417690233
111,1950-06-13,19.25,19.25,19.25,19.25,1790000,1950,6,June,1,Tuesday,24,0.0,0.0,0.0,-0.14999961853027344,-0.7731939251534753
112,1950-06-14,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,1650000,1950,6,June,2,Wednesday,24,0.0,0.0,-7.82122905027933,-0.2700004577636719,-1.4025997805905033
113,1950-06-15,18.93000030517578,18.93000030517578,18.93000030517578,18.93000030517578,1530000,1950,6,June,3,Thursday,24,0.0,0.0,-7.2727272727272725,-0.049999237060546875,-0.2634311815934622
114,1950-06-16,18.969999313354492,18.969999313354492,18.969999313354492,18.969999313354492,1180000,1950,6,June,4,Friday,24,0.0,0.0,-22.875816993464053,0.03999900817871094,0.2112995643627884
115,1950-06-19,18.920000076293945,18.920000076293945,18.920000076293945,18.920000076293945,1290000,1950,6,June,0,Monday,25,0.0,0.0,9.322033898305085,-0.049999237060546875,-0.26357005203130623
116,1950-06-20,18.829999923706055,18.829999923706055,18.829999923706055,18.829999923706055,1470000,1950,6,June,1,Tuesday,25,0.0,0.0,13.953488372093023,-0.09000015258789062,-0.47568790816580103
117,1950-06-21,19.0,19.0,19.0,19.0,1750000,1950,6,June,2,Wednesday,25,0.0,0.0,19.047619047619047,0.1700000762939453,0.9028150662917607
118,1950-06-22,19.15999984741211,19.15999984741211,19.15999984741211,19.15999984741211,1830000,1950,6,June,3,Thursday,25,0.0,0.0,4.571428571428571,0.15999984741210938,0.8421044600637336
119,1950-06-23,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,1700000,1950,6,June,4,Friday,25,0.0,0.0,-7.103825136612022,-0.020000457763671875,-0.10438652360622688
120,1950-06-26,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,3950000,1950,6,June,0,Monday,26,0.0,0.0,132.35294117647058,-1.029998779296875,-5.38139400283332
121,1950-06-27,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,4860000,1950,6,June,1,Tuesday,26,0.0,0.0,23.037974683544306,-0.20000076293945312,-1.104366406399423
122,1950-06-28,18.110000610351562,18.110000610351562,18.110000610351562,18.110000610351562,2600000,1950,6,June,2,Wednesday,26,0.0,0.0,-46.50205761316872,0.20000076293945312,1.1166988533969868
123,1950-06-29,17.440000534057617,17.440000534057617,17.440000534057617,17.440000534057617,3040000,1950,6,June,3,Thursday,26,0.0,0.0,16.923076923076923,-0.6700000762939453,-3.6996137698138867
124,1950-06-30,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2660000,1950,6,June,4,Friday,26,0.0,0.0,-12.5,0.25,1.433486194635079
125,1950-07-03,17.639999389648438,17.639999389648438,17.639999389648438,17.639999389648438,1550000,1950,7,July,0,Monday,27,0.0,0.0,-41.72932330827068,-0.05000114440917969,-0.282652023174986
126,1950-07-05,17.809999465942383,17.809999465942383,17.809999465942383,17.809999465942383,1400000,1950,7,July,2,Wednesday,27,0.0,0.0,-9.67741935483871,0.1700000762939453,0.9637192867121374
127,1950-07-06,17.90999984741211,17.90999984741211,17.90999984741211,17.90999984741211,1570000,1950,7,July,3,Thursday,27,0.0,0.0,12.142857142857142,0.10000038146972656,0.5614844720290688
128,1950-07-07,17.670000076293945,17.670000076293945,17.670000076293945,17.670000076293945,1870000,1950,7,July,4,Friday,27,0.0,0.0,19.10828025477707,-0.23999977111816406,-1.3400322342986655
129,1950-07-10,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,1960000,1950,7,July,0,Monday,28,0.0,0.0,4.81283422459893,-0.07999992370605469,-0.45274433141277975
130,1950-07-11,17.31999969482422,17.31999969482422,17.31999969482422,17.31999969482422,3250000,1950,7,July,1,Tuesday,28,0.0,0.0,65.81632653061224,-0.2700004577636719,-1.534965636279137
131,1950-07-12,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,3200000,1950,7,July,2,Wednesday,28,0.0,0.0,-1.5384615384615385,-0.4499988555908203,-2.5981458632779
132,1950-07-13,16.690000534057617,16.690000534057617,16.690000534057617,16.690000534057617,2660000,1950,7,July,3,Thursday,28,0.0,0.0,-16.875,-0.18000030517578125,-1.066984565627092
133,1950-07-14,16.8700008392334,16.8700008392334,16.8700008392334,16.8700008392334,1900000,1950,7,July,4,Friday,28,0.0,0.0,-28.57142857142857,0.18000030517578125,1.0784919078251232
134,1950-07-17,16.68000030517578,16.68000030517578,16.68000030517578,16.68000030517578,1520000,1950,7,July,0,Monday,29,0.0,0.0,-20.0,-0.1900005340576172,-1.1262627421792775
135,1950-07-18,17.059999465942383,17.059999465942383,17.059999465942383,17.059999465942383,1820000,1950,7,July,1,Tuesday,29,0.0,0.0,19.736842105263158,0.37999916076660156,2.2781723849770454
136,1950-07-19,17.360000610351562,17.360000610351562,17.360000610351562,17.360000610351562,2430000,1950,7,July,2,Wednesday,29,0.0,0.0,33.51648351648351,0.3000011444091797,1.7585061770258845
137,1950-07-20,17.610000610351562,17.610000610351562,17.610000610351562,17.610000610351562,3160000,1950,7,July,3,Thursday,29,0.0,0.0,30.04115226337449,0.25,1.4400921152671387
138,1950-07-21,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,2810000,1950,7,July,4,Friday,29,0.0,0.0,-11.075949367088606,-0.020000457763671875,-0.11357442970169546
139,1950-07-24,17.479999542236328,17.479999542236328,17.479999542236328,17.479999542236328,2300000,1950,7,July,0,Monday,30,0.0,0.0,-18.14946619217082,-0.1100006103515625,-0.6253587799735119
140,1950-07-25,17.229999542236328,17.229999542236328,17.229999542236328,17.229999542236328,2770000,1950,7,July,1,Tuesday,30,0.0,0.0,20.434782608695652,-0.25,-1.4302059871107748
141,1950-07-26,17.270000457763672,17.270000457763672,17.270000457763672,17.270000457763672,2460000,1950,7,July,2,Wednesday,30,0.0,0.0,-11.191335740072201,0.04000091552734375,0.23215854085943824
142,1950-07-27,17.5,17.5,17.5,17.5,2300000,1950,7,July,3,Thursday,30,0.0,0.0,-6.504065040650407,0.22999954223632812,1.3317865439484258
143,1950-07-28,17.690000534057617,17.690000534057617,17.690000534057617,17.690000534057617,2050000,1950,7,July,4,Friday,30,0.0,0.0,-10.869565217391305,0.1900005340576172,1.0857173374720983
144,1950-07-31,17.84000015258789,17.84000015258789,17.84000015258789,17.84000015258789,1590000,1950,7,July,0,Monday,31,0.0,0.0,-22.439024390243905,0.14999961853027344,0.8479345053805235
145,1950-08-01,18.020000457763672,18.020000457763672,18.020000457763672,18.020000457763672,1970000,1950,8,August,1,Tuesday,31,0.0,0.0,23.89937106918239,0.18000030517578125,1.0089703118621902
146,1950-08-02,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,1980000,1950,8,August,2,Wednesday,31,0.0,0.0,0.5076142131979695,-0.06999969482421875,-0.3884555662930648
147,1950-08-03,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,1660000,1950,8,August,3,Thursday,31,0.0,0.0,-16.161616161616163,0.03999900817871094,0.22283569068863252
148,1950-08-04,18.139999389648438,18.139999389648438,18.139999389648438,18.139999389648438,1600000,1950,8,August,4,Friday,31,0.0,0.0,-3.614457831325301,0.14999961853027344,0.8337944437947609
149,1950-08-07,18.40999984741211,18.40999984741211,18.40999984741211,18.40999984741211,1850000,1950,8,August,0,Monday,32,0.0,0.0,15.625,0.2700004577636719,1.4884259473445585
150,1950-08-08,18.459999084472656,18.459999084472656,18.459999084472656,18.459999084472656,2180000,1950,8,August,1,Tuesday,32,0.0,0.0,17.83783783783784,0.049999237060546875,0.27158738443756836
151,1950-08-09,18.610000610351562,18.610000610351562,18.610000610351562,18.610000610351562,1760000,1950,8,August,2,Wednesday,32,0.0,0.0,-19.26605504587156,0.15000152587890625,0.8125760201422638
152,1950-08-10,18.479999542236328,18.479999542236328,18.479999542236328,18.479999542236328,1870000,1950,8,August,3,Thursday,32,0.0,0.0,6.25,-0.13000106811523438,-0.6985548836732602
153,1950-08-11,18.280000686645508,18.280000686645508,18.280000686645508,18.280000686645508,1680000,1950,8,August,4,Friday,32,0.0,0.0,-10.16042780748663,-0.1999988555908203,-1.0822449163687466
154,1950-08-14,18.290000915527344,18.290000915527344,18.290000915527344,18.290000915527344,1280000,1950,8,August,0,Monday,33,0.0,0.0,-23.809523809523807,0.010000228881835938,0.05470584521991635
155,1950-08-15,18.31999969482422,18.31999969482422,18.31999969482422,18.31999969482422,1330000,1950,8,August,1,Tuesday,33,0.0,0.0,3.90625,0.029998779296875,0.16401737449563197
156,1950-08-16,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,1770000,1950,8,August,2,Wednesday,33,0.0,0.0,33.08270676691729,0.020000457763671875,0.10917280620546309
157,1950-08-17,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,2170000,1950,8,August,3,Thursday,33,0.0,0.0,22.598870056497177,0.20000076293945312,1.0905166917963833
158,1950-08-18,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1780000,1950,8,August,4,Friday,33,0.0,0.0,-17.972350230414747,0.1399993896484375,0.7551207267265414
159,1950-08-21,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,1840000,1950,8,August,0,Monday,34,0.0,0.0,3.3707865168539324,0.020000457763671875,0.1070688299621185
160,1950-08-22,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1550000,1950,8,August,1,Tuesday,34,0.0,0.0,-15.760869565217392,-0.020000457763671875,-0.10695431522820967
161,1950-08-23,18.81999969482422,18.81999969482422,18.81999969482422,18.81999969482422,1580000,1950,8,August,2,Wednesday,34,0.0,0.0,1.935483870967742,0.1399993896484375,0.7494613884435913
162,1950-08-24,18.790000915527344,18.790000915527344,18.790000915527344,18.790000915527344,1620000,1950,8,August,3,Thursday,34,0.0,0.0,2.5316455696202533,-0.029998779296875,-0.1593984047997892
163,1950-08-25,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1610000,1950,8,August,4,Friday,34,0.0,0.0,-0.6172839506172839,-0.25,-1.3304948792919402
164,1950-08-28,18.530000686645508,18.530000686645508,18.530000686645508,18.530000686645508,1300000,1950,8,August,0,Monday,35,0.0,0.0,-19.25465838509317,-0.010000228881835938,-0.05393866444451303
165,1950-08-29,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,1890000,1950,8,August,1,Tuesday,35,0.0,0.0,45.38461538461539,0.010000228881835938,0.05396777394100725
